from,to,degree,source,target
/wiki/Drew_Conway,/wiki/Knowledge_Discovery_in_Databases,1,29,50
/wiki/Drew_Conway,/wiki/Mathematics,1,29,56
/wiki/Drew_Conway,/wiki/Statistics,1,29,81
/wiki/Drew_Conway,/wiki/Information_science,1,29,45
/wiki/Drew_Conway,/wiki/Computer_science,1,29,13
/wiki/Drew_Conway,/wiki/Signal_processing,1,29,72
/wiki/Drew_Conway,/wiki/Probability_models,1,29,66
/wiki/Drew_Conway,/wiki/Machine_learning,1,29,53
/wiki/Drew_Conway,/wiki/Statistical_learning_theory,1,29,79
/wiki/Drew_Conway,/wiki/Data_mining,1,29,20
/wiki/Drew_Conway,/wiki/Database,1,29,24
/wiki/Drew_Conway,/wiki/Data_engineering,1,29,19
/wiki/Drew_Conway,/wiki/Pattern_recognition_and_learning,1,29,61
/wiki/Drew_Conway,/wiki/Data_visualization,1,29,22
/wiki/Drew_Conway,/wiki/Predictive_analytics,1,29,65
/wiki/Drew_Conway,/wiki/Uncertainty_modeling,1,29,83
/wiki/Drew_Conway,/wiki/Data_warehousing,1,29,23
/wiki/Drew_Conway,/wiki/Data_compression,1,29,18
/wiki/Drew_Conway,/wiki/Computer_programming,1,29,12
/wiki/Drew_Conway,/wiki/Artificial_intelligence,1,29,2
/wiki/Drew_Conway,/wiki/High_performance_computing,1,29,38
/wiki/Drew_Conway,/wiki/Big_data,1,29,4
/wiki/Drew_Conway,/wiki/Machine_learning,1,29,53
/wiki/Drew_Conway,/wiki/Machine_translation,1,29,54
/wiki/Drew_Conway,/wiki/Speech_recognition,1,29,76
/wiki/Drew_Conway,/wiki/Robotics,1,29,68
/wiki/Drew_Conway,/wiki/Search_engines,1,29,71
/wiki/Drew_Conway,/wiki/Digital_economy,1,29,27
/wiki/Drew_Conway,/wiki/Biological_sciences,1,29,5
/wiki/Drew_Conway,/wiki/Medical_informatics,1,29,57
/wiki/Drew_Conway,/wiki/Health_care,1,29,37
/wiki/Drew_Conway,/wiki/Social_sciences,1,29,74
/wiki/Drew_Conway,/wiki/Humanities,1,29,40
/wiki/Drew_Conway,/wiki/Economics,1,29,30
/wiki/Drew_Conway,/wiki/Business,1,29,7
/wiki/Drew_Conway,/wiki/Finance,1,29,33
/wiki/Drew_Conway,/wiki/Data_mining,1,29,20
/wiki/Drew_Conway,/wiki/Data_analysis,1,29,17
/wiki/Drew_Conway,/wiki/Harvard_Business_Review,1,29,36
/wiki/Drew_Conway,/wiki/The_Data_Incubator,1,29,82
/wiki/Drew_Conway,/wiki/Datalogy,1,29,25
/wiki/Drew_Conway,/wiki/Computer_science,1,29,13
/wiki/Drew_Conway,/wiki/Peter_Naur,1,29,62
/wiki/Drew_Conway,/wiki/University_of_Michigan,1,29,84
/wiki/Drew_Conway,/wiki/Prasanta_Chandra_Mahalanobis,1,29,64
/wiki/Drew_Conway,/wiki/Indian_Statistical_Institute,1,29,41
/wiki/Drew_Conway,/wiki/DJ_Patil,1,29,15
/wiki/Drew_Conway,/wiki/Jeff_Hammerbacher,1,29,48
/wiki/Drew_Conway,/wiki/Statistics,1,29,81
/wiki/Drew_Conway,/wiki/Forbes,1,29,34
/wiki/Drew_Conway,/wiki/Buzzword,1,29,9
/wiki/Drew_Conway,/wiki/Business_analytics,1,29,8
/wiki/Drew_Conway,/wiki/American_Statistical_Association,1,29,0
/wiki/Drew_Conway,/wiki/Nate_Silver,1,29,59
/wiki/Drew_Conway,/wiki/List_of_statistical_packages,1,29,52
/wiki/Drew_Conway,/wiki/Digital_object_identifier,1,29,28
/wiki/Drew_Conway,/wiki/Forbes,1,29,34
/wiki/Drew_Conway,/wiki/International_Standard_Book_Number,1,29,47
/wiki/Drew_Conway,/wiki/International_Standard_Book_Number,1,29,47
/wiki/Drew_Conway,/wiki/Data_science,1,29,21
/wiki/Drew_Conway,/wiki/Data_science,1,29,21
/wiki/Drew_Conway,/wiki/Main_Page,1,29,55
/wiki/Drew_Conway,/wiki/Main_Page,1,29,55
/wiki/Hadley_Wickham,/wiki/Information_science,1,35,45
/wiki/Hadley_Wickham,/wiki/Statistics,1,35,81
/wiki/Hadley_Wickham,/wiki/Data_visualization,1,35,22
/wiki/Hadley_Wickham,/wiki/Exploratory_data_analysis,1,35,32
/wiki/Hadley_Wickham,/wiki/Information_design,1,35,44
/wiki/Hadley_Wickham,/wiki/Interactive_data_visualization,1,35,46
/wiki/Hadley_Wickham,/wiki/Descriptive_statistics,1,35,26
/wiki/Hadley_Wickham,/wiki/Statistical_inference,1,35,78
/wiki/Hadley_Wickham,/wiki/Statistical_graphics,1,35,77
/wiki/Hadley_Wickham,/wiki/Data_analysis,1,35,17
/wiki/Hadley_Wickham,/wiki/Infographic,1,35,42
/wiki/Hadley_Wickham,/wiki/Edward_Tufte,1,35,31
/wiki/Hadley_Wickham,/wiki/Hadley_Wickham,1,35,35
/wiki/Hadley_Wickham,/wiki/Drew_Conway,1,35,29
/wiki/Hadley_Wickham,/wiki/Line_chart,1,35,51
/wiki/Hadley_Wickham,/wiki/Bar_chart,1,35,3
/wiki/Hadley_Wickham,/wiki/Histogram,1,35,39
/wiki/Hadley_Wickham,/wiki/Scatterplot,1,35,70
/wiki/Hadley_Wickham,/wiki/Boxplot,1,35,6
/wiki/Hadley_Wickham,/wiki/Pareto_chart,1,35,60
/wiki/Hadley_Wickham,/wiki/Pie_chart,1,35,63
/wiki/Hadley_Wickham,/wiki/Area_chart,1,35,1
/wiki/Hadley_Wickham,/wiki/Control_chart,1,35,14
/wiki/Hadley_Wickham,/wiki/Run_chart,1,35,69
/wiki/Hadley_Wickham,/wiki/Cartogram,1,35,10
/wiki/Hadley_Wickham,/wiki/Small_multiple,1,35,73
/wiki/Hadley_Wickham,/wiki/Sparkline,1,35,75
/wiki/Hadley_Wickham,/wiki/Data,1,35,16
/wiki/Hadley_Wickham,/wiki/Information,1,35,43
/wiki/Hadley_Wickham,/wiki/Big_data,1,35,4
/wiki/Hadley_Wickham,/wiki/Database,1,35,24
/wiki/Hadley_Wickham,/wiki/Chartjunk,1,35,11
/wiki/Hadley_Wickham,/wiki/Visual_perception,1,35,85
/wiki/Hadley_Wickham,/wiki/Regression_analysis,1,35,67
/wiki/Hadley_Wickham,/wiki/Statistical_model,1,35,80
/wiki/Hadley_Wickham,/wiki/Misleading_graph,1,35,58
/wiki/Hadley_Wickham,/wiki/Knowledge,1,35,49
/wiki/Hadley_Wickham,/wiki/Data,1,35,16
/wiki/Hadley_Wickham,/wiki/Statistics,1,35,81
/wiki/Hadley_Wickham,/wiki/Data_mining,1,35,20
/wiki/Hadley_Wickham,/wiki/Predictive_analytics,1,35,65
/wiki/Hadley_Wickham,/wiki/Knowledge_Discovery_in_Databases,1,35,50
/wiki/Hadley_Wickham,/wiki/Mathematics,1,35,56
/wiki/Hadley_Wickham,/wiki/Statistics,1,35,81
/wiki/Hadley_Wickham,/wiki/Information_science,1,35,45
/wiki/Hadley_Wickham,/wiki/Computer_science,1,35,13
/wiki/Hadley_Wickham,/wiki/Signal_processing,1,35,72
/wiki/Hadley_Wickham,/wiki/Probability_models,1,35,66
/wiki/Hadley_Wickham,/wiki/Machine_learning,1,35,53
/wiki/Hadley_Wickham,/wiki/Statistical_learning_theory,1,35,79
/wiki/Hadley_Wickham,/wiki/Data_mining,1,35,20
/wiki/Hadley_Wickham,/wiki/Database,1,35,24
/wiki/Hadley_Wickham,/wiki/Data_engineering,1,35,19
/wiki/Hadley_Wickham,/wiki/Pattern_recognition_and_learning,1,35,61
/wiki/Hadley_Wickham,/wiki/Data_visualization,1,35,22
/wiki/Hadley_Wickham,/wiki/Predictive_analytics,1,35,65
/wiki/Hadley_Wickham,/wiki/Uncertainty_modeling,1,35,83
/wiki/Hadley_Wickham,/wiki/Data_warehousing,1,35,23
/wiki/Hadley_Wickham,/wiki/Data_compression,1,35,18
/wiki/Hadley_Wickham,/wiki/Computer_programming,1,35,12
/wiki/Hadley_Wickham,/wiki/Artificial_intelligence,1,35,2
/wiki/Hadley_Wickham,/wiki/High_performance_computing,1,35,38
/wiki/Hadley_Wickham,/wiki/Big_data,1,35,4
/wiki/Hadley_Wickham,/wiki/Machine_learning,1,35,53
/wiki/Hadley_Wickham,/wiki/Machine_translation,1,35,54
/wiki/Hadley_Wickham,/wiki/Speech_recognition,1,35,76
/wiki/Hadley_Wickham,/wiki/Robotics,1,35,68
/wiki/Hadley_Wickham,/wiki/Search_engines,1,35,71
/wiki/Hadley_Wickham,/wiki/Digital_economy,1,35,27
/wiki/Hadley_Wickham,/wiki/Biological_sciences,1,35,5
/wiki/Hadley_Wickham,/wiki/Medical_informatics,1,35,57
/wiki/Hadley_Wickham,/wiki/Health_care,1,35,37
/wiki/Hadley_Wickham,/wiki/Social_sciences,1,35,74
/wiki/Hadley_Wickham,/wiki/Humanities,1,35,40
/wiki/Hadley_Wickham,/wiki/Economics,1,35,30
/wiki/Hadley_Wickham,/wiki/Business,1,35,7
/wiki/Hadley_Wickham,/wiki/Finance,1,35,33
/wiki/Hadley_Wickham,/wiki/Data_mining,1,35,20
/wiki/Hadley_Wickham,/wiki/Data_analysis,1,35,17
/wiki/Hadley_Wickham,/wiki/Harvard_Business_Review,1,35,36
/wiki/Hadley_Wickham,/wiki/The_Data_Incubator,1,35,82
/wiki/Hadley_Wickham,/wiki/Datalogy,1,35,25
/wiki/Hadley_Wickham,/wiki/Computer_science,1,35,13
/wiki/Hadley_Wickham,/wiki/Peter_Naur,1,35,62
/wiki/Hadley_Wickham,/wiki/University_of_Michigan,1,35,84
/wiki/Hadley_Wickham,/wiki/Prasanta_Chandra_Mahalanobis,1,35,64
/wiki/Hadley_Wickham,/wiki/Indian_Statistical_Institute,1,35,41
/wiki/Hadley_Wickham,/wiki/DJ_Patil,1,35,15
/wiki/Hadley_Wickham,/wiki/Jeff_Hammerbacher,1,35,48
/wiki/Hadley_Wickham,/wiki/Statistics,1,35,81
/wiki/Hadley_Wickham,/wiki/Forbes,1,35,34
/wiki/Hadley_Wickham,/wiki/Buzzword,1,35,9
/wiki/Hadley_Wickham,/wiki/Business_analytics,1,35,8
/wiki/Hadley_Wickham,/wiki/American_Statistical_Association,1,35,0
/wiki/Hadley_Wickham,/wiki/Nate_Silver,1,35,59
/wiki/Hadley_Wickham,/wiki/List_of_statistical_packages,1,35,52
/wiki/Hadley_Wickham,/wiki/Digital_object_identifier,1,35,28
/wiki/Hadley_Wickham,/wiki/Forbes,1,35,34
/wiki/Hadley_Wickham,/wiki/International_Standard_Book_Number,1,35,47
/wiki/Hadley_Wickham,/wiki/International_Standard_Book_Number,1,35,47
/wiki/Hadley_Wickham,/wiki/Data_science,1,35,21
/wiki/Hadley_Wickham,/wiki/Data_science,1,35,21
/wiki/Hadley_Wickham,/wiki/Main_Page,1,35,55
/wiki/Hadley_Wickham,/wiki/Main_Page,1,35,55
/wiki/Edward_Tufte,/wiki/Information_science,1,31,45
/wiki/Edward_Tufte,/wiki/Statistics,1,31,81
/wiki/Edward_Tufte,/wiki/Data_visualization,1,31,22
/wiki/Edward_Tufte,/wiki/Exploratory_data_analysis,1,31,32
/wiki/Edward_Tufte,/wiki/Information_design,1,31,44
/wiki/Edward_Tufte,/wiki/Interactive_data_visualization,1,31,46
/wiki/Edward_Tufte,/wiki/Descriptive_statistics,1,31,26
/wiki/Edward_Tufte,/wiki/Statistical_inference,1,31,78
/wiki/Edward_Tufte,/wiki/Statistical_graphics,1,31,77
/wiki/Edward_Tufte,/wiki/Data_analysis,1,31,17
/wiki/Edward_Tufte,/wiki/Infographic,1,31,42
/wiki/Edward_Tufte,/wiki/Edward_Tufte,1,31,31
/wiki/Edward_Tufte,/wiki/Hadley_Wickham,1,31,35
/wiki/Edward_Tufte,/wiki/Drew_Conway,1,31,29
/wiki/Edward_Tufte,/wiki/Line_chart,1,31,51
/wiki/Edward_Tufte,/wiki/Bar_chart,1,31,3
/wiki/Edward_Tufte,/wiki/Histogram,1,31,39
/wiki/Edward_Tufte,/wiki/Scatterplot,1,31,70
/wiki/Edward_Tufte,/wiki/Boxplot,1,31,6
/wiki/Edward_Tufte,/wiki/Pareto_chart,1,31,60
/wiki/Edward_Tufte,/wiki/Pie_chart,1,31,63
/wiki/Edward_Tufte,/wiki/Area_chart,1,31,1
/wiki/Edward_Tufte,/wiki/Control_chart,1,31,14
/wiki/Edward_Tufte,/wiki/Run_chart,1,31,69
/wiki/Edward_Tufte,/wiki/Cartogram,1,31,10
/wiki/Edward_Tufte,/wiki/Small_multiple,1,31,73
/wiki/Edward_Tufte,/wiki/Sparkline,1,31,75
/wiki/Edward_Tufte,/wiki/Data,1,31,16
/wiki/Edward_Tufte,/wiki/Information,1,31,43
/wiki/Edward_Tufte,/wiki/Big_data,1,31,4
/wiki/Edward_Tufte,/wiki/Database,1,31,24
/wiki/Edward_Tufte,/wiki/Chartjunk,1,31,11
/wiki/Edward_Tufte,/wiki/Visual_perception,1,31,85
/wiki/Edward_Tufte,/wiki/Regression_analysis,1,31,67
/wiki/Edward_Tufte,/wiki/Statistical_model,1,31,80
/wiki/Edward_Tufte,/wiki/Misleading_graph,1,31,58
/wiki/Edward_Tufte,/wiki/Knowledge,1,31,49
/wiki/Edward_Tufte,/wiki/Data,1,31,16
/wiki/Edward_Tufte,/wiki/Statistics,1,31,81
/wiki/Edward_Tufte,/wiki/Data_mining,1,31,20
/wiki/Edward_Tufte,/wiki/Predictive_analytics,1,31,65
/wiki/Edward_Tufte,/wiki/Knowledge_Discovery_in_Databases,1,31,50
/wiki/Edward_Tufte,/wiki/Mathematics,1,31,56
/wiki/Edward_Tufte,/wiki/Statistics,1,31,81
/wiki/Edward_Tufte,/wiki/Information_science,1,31,45
/wiki/Edward_Tufte,/wiki/Computer_science,1,31,13
/wiki/Edward_Tufte,/wiki/Signal_processing,1,31,72
/wiki/Edward_Tufte,/wiki/Probability_models,1,31,66
/wiki/Edward_Tufte,/wiki/Machine_learning,1,31,53
/wiki/Edward_Tufte,/wiki/Statistical_learning_theory,1,31,79
/wiki/Edward_Tufte,/wiki/Data_mining,1,31,20
/wiki/Edward_Tufte,/wiki/Database,1,31,24
/wiki/Edward_Tufte,/wiki/Data_engineering,1,31,19
/wiki/Edward_Tufte,/wiki/Pattern_recognition_and_learning,1,31,61
/wiki/Edward_Tufte,/wiki/Data_visualization,1,31,22
/wiki/Edward_Tufte,/wiki/Predictive_analytics,1,31,65
/wiki/Edward_Tufte,/wiki/Uncertainty_modeling,1,31,83
/wiki/Edward_Tufte,/wiki/Data_warehousing,1,31,23
/wiki/Edward_Tufte,/wiki/Data_compression,1,31,18
/wiki/Edward_Tufte,/wiki/Computer_programming,1,31,12
/wiki/Edward_Tufte,/wiki/Artificial_intelligence,1,31,2
/wiki/Edward_Tufte,/wiki/High_performance_computing,1,31,38
/wiki/Edward_Tufte,/wiki/Big_data,1,31,4
/wiki/Edward_Tufte,/wiki/Machine_learning,1,31,53
/wiki/Edward_Tufte,/wiki/Machine_translation,1,31,54
/wiki/Edward_Tufte,/wiki/Speech_recognition,1,31,76
/wiki/Edward_Tufte,/wiki/Robotics,1,31,68
/wiki/Edward_Tufte,/wiki/Search_engines,1,31,71
/wiki/Edward_Tufte,/wiki/Digital_economy,1,31,27
/wiki/Edward_Tufte,/wiki/Biological_sciences,1,31,5
/wiki/Edward_Tufte,/wiki/Medical_informatics,1,31,57
/wiki/Edward_Tufte,/wiki/Health_care,1,31,37
/wiki/Edward_Tufte,/wiki/Social_sciences,1,31,74
/wiki/Edward_Tufte,/wiki/Humanities,1,31,40
/wiki/Edward_Tufte,/wiki/Economics,1,31,30
/wiki/Edward_Tufte,/wiki/Business,1,31,7
/wiki/Edward_Tufte,/wiki/Finance,1,31,33
/wiki/Edward_Tufte,/wiki/Data_mining,1,31,20
/wiki/Edward_Tufte,/wiki/Data_analysis,1,31,17
/wiki/Edward_Tufte,/wiki/Harvard_Business_Review,1,31,36
/wiki/Edward_Tufte,/wiki/The_Data_Incubator,1,31,82
/wiki/Edward_Tufte,/wiki/Datalogy,1,31,25
/wiki/Edward_Tufte,/wiki/Computer_science,1,31,13
/wiki/Edward_Tufte,/wiki/Peter_Naur,1,31,62
/wiki/Edward_Tufte,/wiki/University_of_Michigan,1,31,84
/wiki/Edward_Tufte,/wiki/Prasanta_Chandra_Mahalanobis,1,31,64
/wiki/Edward_Tufte,/wiki/Indian_Statistical_Institute,1,31,41
/wiki/Edward_Tufte,/wiki/DJ_Patil,1,31,15
/wiki/Edward_Tufte,/wiki/Jeff_Hammerbacher,1,31,48
/wiki/Edward_Tufte,/wiki/Statistics,1,31,81
/wiki/Edward_Tufte,/wiki/Forbes,1,31,34
/wiki/Edward_Tufte,/wiki/Buzzword,1,31,9
/wiki/Edward_Tufte,/wiki/Business_analytics,1,31,8
/wiki/Edward_Tufte,/wiki/American_Statistical_Association,1,31,0
/wiki/Edward_Tufte,/wiki/Nate_Silver,1,31,59
/wiki/Edward_Tufte,/wiki/List_of_statistical_packages,1,31,52
/wiki/Edward_Tufte,/wiki/Digital_object_identifier,1,31,28
/wiki/Edward_Tufte,/wiki/Forbes,1,31,34
/wiki/Edward_Tufte,/wiki/International_Standard_Book_Number,1,31,47
/wiki/Edward_Tufte,/wiki/International_Standard_Book_Number,1,31,47
/wiki/Edward_Tufte,/wiki/Data_science,1,31,21
/wiki/Edward_Tufte,/wiki/Data_science,1,31,21
/wiki/Edward_Tufte,/wiki/Main_Page,1,31,55
/wiki/Edward_Tufte,/wiki/Main_Page,1,31,55
/wiki/Infographic,/wiki/Information_science,1,42,45
/wiki/Infographic,/wiki/Statistics,1,42,81
/wiki/Infographic,/wiki/Data_visualization,1,42,22
/wiki/Infographic,/wiki/Exploratory_data_analysis,1,42,32
/wiki/Infographic,/wiki/Information_design,1,42,44
/wiki/Infographic,/wiki/Interactive_data_visualization,1,42,46
/wiki/Infographic,/wiki/Descriptive_statistics,1,42,26
/wiki/Infographic,/wiki/Statistical_inference,1,42,78
/wiki/Infographic,/wiki/Statistical_graphics,1,42,77
/wiki/Infographic,/wiki/Data_analysis,1,42,17
/wiki/Infographic,/wiki/Infographic,1,42,42
/wiki/Infographic,/wiki/Edward_Tufte,1,42,31
/wiki/Infographic,/wiki/Hadley_Wickham,1,42,35
/wiki/Infographic,/wiki/Drew_Conway,1,42,29
/wiki/Infographic,/wiki/Line_chart,1,42,51
/wiki/Infographic,/wiki/Bar_chart,1,42,3
/wiki/Infographic,/wiki/Histogram,1,42,39
/wiki/Infographic,/wiki/Scatterplot,1,42,70
/wiki/Infographic,/wiki/Boxplot,1,42,6
/wiki/Infographic,/wiki/Pareto_chart,1,42,60
/wiki/Infographic,/wiki/Pie_chart,1,42,63
/wiki/Infographic,/wiki/Area_chart,1,42,1
/wiki/Infographic,/wiki/Control_chart,1,42,14
/wiki/Infographic,/wiki/Run_chart,1,42,69
/wiki/Infographic,/wiki/Cartogram,1,42,10
/wiki/Infographic,/wiki/Small_multiple,1,42,73
/wiki/Infographic,/wiki/Sparkline,1,42,75
/wiki/Infographic,/wiki/Data,1,42,16
/wiki/Infographic,/wiki/Information,1,42,43
/wiki/Infographic,/wiki/Big_data,1,42,4
/wiki/Infographic,/wiki/Database,1,42,24
/wiki/Infographic,/wiki/Chartjunk,1,42,11
/wiki/Infographic,/wiki/Visual_perception,1,42,85
/wiki/Infographic,/wiki/Regression_analysis,1,42,67
/wiki/Infographic,/wiki/Statistical_model,1,42,80
/wiki/Infographic,/wiki/Misleading_graph,1,42,58
/wiki/Infographic,/wiki/Knowledge,1,42,49
/wiki/Infographic,/wiki/Data,1,42,16
/wiki/Infographic,/wiki/Statistics,1,42,81
/wiki/Infographic,/wiki/Data_mining,1,42,20
/wiki/Infographic,/wiki/Predictive_analytics,1,42,65
/wiki/Infographic,/wiki/Knowledge_Discovery_in_Databases,1,42,50
/wiki/Infographic,/wiki/Mathematics,1,42,56
/wiki/Infographic,/wiki/Statistics,1,42,81
/wiki/Infographic,/wiki/Information_science,1,42,45
/wiki/Infographic,/wiki/Computer_science,1,42,13
/wiki/Infographic,/wiki/Signal_processing,1,42,72
/wiki/Infographic,/wiki/Probability_models,1,42,66
/wiki/Infographic,/wiki/Machine_learning,1,42,53
/wiki/Infographic,/wiki/Statistical_learning_theory,1,42,79
/wiki/Infographic,/wiki/Data_mining,1,42,20
/wiki/Infographic,/wiki/Database,1,42,24
/wiki/Infographic,/wiki/Data_engineering,1,42,19
/wiki/Infographic,/wiki/Pattern_recognition_and_learning,1,42,61
/wiki/Infographic,/wiki/Data_visualization,1,42,22
/wiki/Infographic,/wiki/Predictive_analytics,1,42,65
/wiki/Infographic,/wiki/Uncertainty_modeling,1,42,83
/wiki/Infographic,/wiki/Data_warehousing,1,42,23
/wiki/Infographic,/wiki/Data_compression,1,42,18
/wiki/Infographic,/wiki/Computer_programming,1,42,12
/wiki/Infographic,/wiki/Artificial_intelligence,1,42,2
/wiki/Infographic,/wiki/High_performance_computing,1,42,38
/wiki/Infographic,/wiki/Big_data,1,42,4
/wiki/Infographic,/wiki/Machine_learning,1,42,53
/wiki/Infographic,/wiki/Machine_translation,1,42,54
/wiki/Infographic,/wiki/Speech_recognition,1,42,76
/wiki/Infographic,/wiki/Robotics,1,42,68
/wiki/Infographic,/wiki/Search_engines,1,42,71
/wiki/Infographic,/wiki/Digital_economy,1,42,27
/wiki/Infographic,/wiki/Biological_sciences,1,42,5
/wiki/Infographic,/wiki/Medical_informatics,1,42,57
/wiki/Infographic,/wiki/Health_care,1,42,37
/wiki/Infographic,/wiki/Social_sciences,1,42,74
/wiki/Infographic,/wiki/Humanities,1,42,40
/wiki/Infographic,/wiki/Economics,1,42,30
/wiki/Infographic,/wiki/Business,1,42,7
/wiki/Infographic,/wiki/Finance,1,42,33
/wiki/Infographic,/wiki/Data_mining,1,42,20
/wiki/Infographic,/wiki/Data_analysis,1,42,17
/wiki/Infographic,/wiki/Harvard_Business_Review,1,42,36
/wiki/Infographic,/wiki/The_Data_Incubator,1,42,82
/wiki/Infographic,/wiki/Datalogy,1,42,25
/wiki/Infographic,/wiki/Computer_science,1,42,13
/wiki/Infographic,/wiki/Peter_Naur,1,42,62
/wiki/Infographic,/wiki/University_of_Michigan,1,42,84
/wiki/Infographic,/wiki/Prasanta_Chandra_Mahalanobis,1,42,64
/wiki/Infographic,/wiki/Indian_Statistical_Institute,1,42,41
/wiki/Infographic,/wiki/DJ_Patil,1,42,15
/wiki/Infographic,/wiki/Jeff_Hammerbacher,1,42,48
/wiki/Infographic,/wiki/Statistics,1,42,81
/wiki/Infographic,/wiki/Forbes,1,42,34
/wiki/Infographic,/wiki/Buzzword,1,42,9
/wiki/Infographic,/wiki/Business_analytics,1,42,8
/wiki/Infographic,/wiki/American_Statistical_Association,1,42,0
/wiki/Infographic,/wiki/Nate_Silver,1,42,59
/wiki/Infographic,/wiki/List_of_statistical_packages,1,42,52
/wiki/Infographic,/wiki/Digital_object_identifier,1,42,28
/wiki/Infographic,/wiki/Forbes,1,42,34
/wiki/Infographic,/wiki/International_Standard_Book_Number,1,42,47
/wiki/Infographic,/wiki/International_Standard_Book_Number,1,42,47
/wiki/Infographic,/wiki/Data_science,1,42,21
/wiki/Infographic,/wiki/Data_science,1,42,21
/wiki/Infographic,/wiki/Main_Page,1,42,55
/wiki/Infographic,/wiki/Main_Page,1,42,55
/wiki/Data_analysis,/wiki/Information_science,1,17,45
/wiki/Data_analysis,/wiki/Statistics,1,17,81
/wiki/Data_analysis,/wiki/Data_visualization,1,17,22
/wiki/Data_analysis,/wiki/Exploratory_data_analysis,1,17,32
/wiki/Data_analysis,/wiki/Information_design,1,17,44
/wiki/Data_analysis,/wiki/Interactive_data_visualization,1,17,46
/wiki/Data_analysis,/wiki/Descriptive_statistics,1,17,26
/wiki/Data_analysis,/wiki/Statistical_inference,1,17,78
/wiki/Data_analysis,/wiki/Statistical_graphics,1,17,77
/wiki/Data_analysis,/wiki/Data_analysis,1,17,17
/wiki/Data_analysis,/wiki/Infographic,1,17,42
/wiki/Data_analysis,/wiki/Edward_Tufte,1,17,31
/wiki/Data_analysis,/wiki/Hadley_Wickham,1,17,35
/wiki/Data_analysis,/wiki/Drew_Conway,1,17,29
/wiki/Data_analysis,/wiki/Line_chart,1,17,51
/wiki/Data_analysis,/wiki/Bar_chart,1,17,3
/wiki/Data_analysis,/wiki/Histogram,1,17,39
/wiki/Data_analysis,/wiki/Scatterplot,1,17,70
/wiki/Data_analysis,/wiki/Boxplot,1,17,6
/wiki/Data_analysis,/wiki/Pareto_chart,1,17,60
/wiki/Data_analysis,/wiki/Pie_chart,1,17,63
/wiki/Data_analysis,/wiki/Area_chart,1,17,1
/wiki/Data_analysis,/wiki/Control_chart,1,17,14
/wiki/Data_analysis,/wiki/Run_chart,1,17,69
/wiki/Data_analysis,/wiki/Cartogram,1,17,10
/wiki/Data_analysis,/wiki/Small_multiple,1,17,73
/wiki/Data_analysis,/wiki/Sparkline,1,17,75
/wiki/Data_analysis,/wiki/Data,1,17,16
/wiki/Data_analysis,/wiki/Information,1,17,43
/wiki/Data_analysis,/wiki/Big_data,1,17,4
/wiki/Data_analysis,/wiki/Database,1,17,24
/wiki/Data_analysis,/wiki/Chartjunk,1,17,11
/wiki/Data_analysis,/wiki/Visual_perception,1,17,85
/wiki/Data_analysis,/wiki/Regression_analysis,1,17,67
/wiki/Data_analysis,/wiki/Statistical_model,1,17,80
/wiki/Data_analysis,/wiki/Misleading_graph,1,17,58
/wiki/Data_analysis,/wiki/Knowledge,1,17,49
/wiki/Data_analysis,/wiki/Data,1,17,16
/wiki/Data_analysis,/wiki/Statistics,1,17,81
/wiki/Data_analysis,/wiki/Data_mining,1,17,20
/wiki/Data_analysis,/wiki/Predictive_analytics,1,17,65
/wiki/Data_analysis,/wiki/Knowledge_Discovery_in_Databases,1,17,50
/wiki/Data_analysis,/wiki/Mathematics,1,17,56
/wiki/Data_analysis,/wiki/Statistics,1,17,81
/wiki/Data_analysis,/wiki/Information_science,1,17,45
/wiki/Data_analysis,/wiki/Computer_science,1,17,13
/wiki/Data_analysis,/wiki/Signal_processing,1,17,72
/wiki/Data_analysis,/wiki/Probability_models,1,17,66
/wiki/Data_analysis,/wiki/Machine_learning,1,17,53
/wiki/Data_analysis,/wiki/Statistical_learning_theory,1,17,79
/wiki/Data_analysis,/wiki/Data_mining,1,17,20
/wiki/Data_analysis,/wiki/Database,1,17,24
/wiki/Data_analysis,/wiki/Data_engineering,1,17,19
/wiki/Data_analysis,/wiki/Pattern_recognition_and_learning,1,17,61
/wiki/Data_analysis,/wiki/Data_visualization,1,17,22
/wiki/Data_analysis,/wiki/Predictive_analytics,1,17,65
/wiki/Data_analysis,/wiki/Uncertainty_modeling,1,17,83
/wiki/Data_analysis,/wiki/Data_warehousing,1,17,23
/wiki/Data_analysis,/wiki/Data_compression,1,17,18
/wiki/Data_analysis,/wiki/Computer_programming,1,17,12
/wiki/Data_analysis,/wiki/Artificial_intelligence,1,17,2
/wiki/Data_analysis,/wiki/High_performance_computing,1,17,38
/wiki/Data_analysis,/wiki/Big_data,1,17,4
/wiki/Data_analysis,/wiki/Machine_learning,1,17,53
/wiki/Data_analysis,/wiki/Machine_translation,1,17,54
/wiki/Data_analysis,/wiki/Speech_recognition,1,17,76
/wiki/Data_analysis,/wiki/Robotics,1,17,68
/wiki/Data_analysis,/wiki/Search_engines,1,17,71
/wiki/Data_analysis,/wiki/Digital_economy,1,17,27
/wiki/Data_analysis,/wiki/Biological_sciences,1,17,5
/wiki/Data_analysis,/wiki/Medical_informatics,1,17,57
/wiki/Data_analysis,/wiki/Health_care,1,17,37
/wiki/Data_analysis,/wiki/Social_sciences,1,17,74
/wiki/Data_analysis,/wiki/Humanities,1,17,40
